"price","year","age_years","listed_date","mileage","make_name","model_name","trim_name","body_type","transmission","fuel_type","wheel_system","engine_disp_l","cylinders_num","engine_type_std","fleet","frame_damaged","has_accidents","fleet_unknown","frame_damaged_unknown","has_accidents_unknown","disp_missing","etype_missing"
"49829.0","2020.0","0.0","2020-08-26","2687.0","Cadillac","XT5","Premium Luxury FWD","SUV / Crossover","A","Gasoline","FWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"36894.0","2019.0","1.0","2020-08-08","1385.0","Volkswagen","Arteon","2.0T SEL 4Motion AWD with R-Line","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"6499.0","2011.0","9.0","2020-07-17","76381.0","Volvo","S80","3.2","Sedan","A","Gasoline","FWD","3.2","6.0","I6","False","False","False","False","False","False","False","False"
"2999.0","2008.0","12.0","2020-09-06","197667.0","Subaru","Forester","Sports 2.5X","SUV / Crossover","A","Gasoline","AWD","2.5","4.0","H4","False","False","False","False","False","False","False","False"
"8499.0","2014.0","6.0","2020-05-20","129692.0","Subaru","XV Crosstrek","Premium AWD","SUV / Crossover","M","Gasoline","AWD","2.0","4.0","H4","False","False","False","False","False","False","False","False"
"19833.0","2017.0","3.0","2020-07-31","36093.0","Jeep","Cherokee","Latitude 4WD","SUV / Crossover","A","Gasoline","4WD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"4350.0","2010.0","10.0","2020-02-15","105696.0","Chrysler","Town & Country","Touring FWD","Minivan","A","Gasoline","FWD","4.0","6.0","V6","False","False","False","False","False","False","False","False"
"3850.0","2009.0","11.0","2020-07-22","196555.0","Toyota","Camry","LE","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"20122.0","2018.0","2.0","2020-08-19","28742.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"13441.0","2019.0","1.0","2020-07-10","53163.0","Kia","Forte","FE FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"18949.0","2019.0","1.0","2020-08-04","34586.0","Chevrolet","Equinox","1.5T LT FWD","SUV / Crossover","A","Gasoline","FWD","1.5","4.0","I4","True","False","False","False","False","False","False","False"
"14160.0","2017.0","3.0","2020-08-06","14112.0","Volkswagen","Jetta","1.4T S FWD","Sedan","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"14999.0","2013.0","7.0","2020-05-28","109851.0","Toyota","Highlander Hybrid","Base","SUV / Crossover","CVT","Hybrid","AWD","3.5","6.0","V6 HYBRID","False","False","True","False","False","False","False","False"
"7999.0","2013.0","7.0","2020-07-25","133877.0","Subaru","XV Crosstrek","Premium AWD","SUV / Crossover","CVT","Gasoline","AWD","2.0","4.0","H4","False","False","True","False","False","False","False","False"
"12359.0","2008.0","12.0","2020-09-01","110934.0","Chevrolet","Tahoe","LS 4WD","SUV / Crossover","A","Flex Fuel Vehicle","4WD","5.3","8.0","V8 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"9999.0","2015.0","5.0","2020-08-07","92863.0","Kia","Optima","EX","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"29868.0","2017.0","3.0","2020-08-13","3505.0","Lincoln","MKZ","Reserve AWD","Sedan","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"5250.0","2010.0","10.0","2020-09-06","177937.0","Ford","Edge","Limited AWD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","True","False","False","False","False","False"
"47924.0","2017.0","3.0","2020-08-27","26382.0","GMC","Sierra 1500","Denali Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","6.2","8.0","V8","False","False","False","False","False","False","False","False"
"4850.0","2010.0","10.0","2020-07-22","126159.0","Ford","Explorer","XLT 4WD","SUV / Crossover","A","Gasoline","4WD","4.6","8.0","V8","False","False","False","False","False","False","False","False"
"15993.0","2010.0","10.0","2020-08-31","148801.0","Chevrolet","Tahoe","LTZ 4WD","SUV / Crossover","A","Flex Fuel Vehicle","4WD","5.3","8.0","V8 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"3750.0","2007.0","13.0","2020-07-17","130886.0","Volvo","XC70","2.5T AWD","SUV / Crossover","A","Gasoline","AWD","2.5","5.0","I5","True","False","False","False","False","False","False","False"
"7524.0","2009.0","11.0","2020-08-28","69232.0","Ford","Escape","XLT V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"24612.0","2020.0","0.0","2020-03-10","19.0","Jeep","Compass","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"11993.0","2015.0","5.0","2020-08-28","99133.0","Volvo","V60","T5 Premier AWD","Wagon","A","Gasoline","AWD","2.5","5.0","I5","False","False","False","False","False","False","False","False"
"12993.0","2013.0","7.0","2020-09-01","78163.0","Toyota","Prius v","","Sedan","CVT","Hybrid","","1.8","4.0","I4 HYBRID","False","False","False","False","False","False","True","False"
"7499.0","2011.0","9.0","2020-09-03","116317.0","Audi","A4","2.0T quattro Premium Sedan AWD","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"16890.0","2020.0","0.0","2020-04-20","10.0","Kia","Rio5","S FWD","Hatchback","A","Gasoline","FWD","1.6","4.0","I4","False","False","False","False","False","False","False","False"
"14993.0","2007.0","13.0","2020-09-04","94748.0","Chevrolet","Silverado 1500","1LT Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","6.0","8.0","V8","False","False","False","False","False","False","False","False"
"5499.0","2014.0","6.0","2020-08-18","101941.0","Chevrolet","Cruze","LS Sedan FWD","Sedan","A","Gasoline","FWD","1.8","4.0","I4","False","False","True","False","False","False","False","False"
"22504.0","2017.0","3.0","2020-07-22","16831.0","Kia","Sportage","SX Turbo AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"32382.0","2019.0","1.0","2020-08-26","50864.0","Ford","Explorer","Sport AWD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","True","False","False","False","False","False","False","False"
"12959.0","2013.0","7.0","2020-09-01","58196.0","GMC","Terrain","SLE2 AWD","SUV / Crossover","A","Gasoline","AWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"7499.0","2018.0","2.0","2020-07-17","17485.0","Mitsubishi","Mirage","ES","Hatchback","CVT","Gasoline","FWD","1.2","3.0","I3","True","False","True","False","False","False","False","False"
"4999.0","2009.0","11.0","2020-08-05","159477.0","Ford","Edge","Limited AWD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"28036.0","2019.0","1.0","2020-09-05","12263.0","Kia","Sorento","EX V6 AWD","SUV / Crossover","A","Gasoline","AWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"21993.0","2017.0","3.0","2020-07-21","24092.0","Toyota","Prius Prime","Advanced","Hatchback","CVT","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"17833.0","2017.0","3.0","2020-08-12","45799.0","Kia","Sedona","LX","Minivan","A","Gasoline","FWD","3.3","6.0","V6","True","False","False","False","False","False","False","False"
"7999.0","2011.0","9.0","2020-07-17","104110.0","Dodge","Nitro","Shock 4WD","SUV / Crossover","A","Gasoline","4WD","4.0","6.0","V6","False","False","True","False","False","False","False","False"
"8999.0","2017.0","3.0","2020-07-22","113058.0","Chevrolet","Cruze","LT Hatchback FWD","Hatchback","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"6499.0","2017.0","3.0","2020-07-19","117397.0","Toyota","Yaris","LE","Hatchback","A","Gasoline","FWD","1.5","4.0","I4","False","False","False","False","False","False","False","False"
"9433.0","2015.0","5.0","2020-08-15","69132.0","Chevrolet","Cruze","LS Sedan FWD","Sedan","M","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"17590.0","2020.0","0.0","2020-04-16","10.0","Kia","Soul","LX FWD","SUV / Crossover","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"24773.0","2018.0","2.0","2020-08-19","19626.0","Jeep","Compass","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"18890.0","2020.0","0.0","2020-05-31","2.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"4499.0","2012.0","8.0","2020-09-08","142715.0","Ford","Focus","SEL Hatchback","Hatchback","A","Gasoline","FWD","2.0","4.0","I4","True","False","False","False","False","False","False","False"
"48883.0","2018.0","2.0","2020-08-31","4784.0","RAM","2500","Laramie Mega Cab 4WD","Pickup Truck","A","Gasoline","4WD","6.4","8.0","V8","False","False","False","False","False","False","False","False"
"5499.0","2007.0","13.0","2020-09-03","58468.0","Buick","Lucerne","V6 CXL FWD","Sedan","A","Gasoline","FWD","3.8","6.0","V6","False","False","False","False","False","False","False","False"
"16044.0","2017.0","3.0","2020-08-27","63262.0","Kia","Optima","EX","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"51259.0","2020.0","0.0","2020-08-01","10945.0","Chevrolet","Suburban","1500 LT 4WD","SUV / Crossover","A","Gasoline","4WD","5.3","8.0","V8","True","False","False","False","False","False","False","False"
"5250.0","2010.0","10.0","2020-08-01","153863.0","Subaru","Outback","2.5i Premium","Wagon","CVT","Gasoline","AWD","2.5","4.0","H4","False","False","False","False","False","False","False","False"
"9545.0","2011.0","9.0","2020-08-20","97939.0","Nissan","Murano","SV AWD","SUV / Crossover","CVT","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"33439.0","2017.0","3.0","2020-07-11","34904.0","Chevrolet","Silverado 1500","LT Double Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.3","8.0","V8","False","False","False","False","False","False","False","False"
"5250.0","2008.0","12.0","2020-08-19","61544.0","Mazda","MAZDA3","s Touring Hatchback","Hatchback","A","","FWD","2.3","","I4","False","False","False","False","False","False","False","True"
"21269.0","2012.0","8.0","2020-09-07","108493.0","Cadillac","Escalade ESV","Luxury 4WD","SUV / Crossover","A","Flex Fuel Vehicle","AWD","6.2","8.0","V8 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"28442.0","2017.0","3.0","2020-08-25","65810.0","Chevrolet","Colorado","Z71 Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"5850.0","2008.0","12.0","2020-09-05","95188.0","Toyota","Camry","LE","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"4499.0","2011.0","9.0","2020-09-02","94274.0","Ford","Focus","SE","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"5999.0","2014.0","6.0","2020-07-29","89093.0","Volkswagen","Jetta","SE","Sedan","A","Gasoline","FWD","1.8","4.0","I4","True","False","False","False","False","False","False","False"
"12933.0","2015.0","5.0","2020-08-15","122152.0","Jeep","Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.2","6.0","V6","False","False","True","False","False","False","False","False"
"25702.0","2020.0","0.0","2020-08-28","0.0","Jeep","Cherokee","Altitude 4WD","SUV / Crossover","A","Gasoline","4WD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"22441.0","2019.0","1.0","2020-07-09","4168.0","Kia","Sorento","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"22993.0","2018.0","2.0","2020-09-04","26295.0","Subaru","Crosstrek","Premium","SUV / Crossover","CVT","Gasoline","AWD","2.0","4.0","H4","False","False","False","False","False","False","False","False"
"9773.0","2014.0","6.0","2020-09-04","116476.0","Ford","Taurus","SEL","Sedan","A","Gasoline","FWD","3.5","6.0","V6","False","False","True","False","False","False","False","False"
"18890.0","2020.0","0.0","2020-06-07","89.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"8999.0","2012.0","8.0","2020-06-11","37432.0","Toyota","Corolla","LE","Sedan","A","Gasoline","FWD","1.8","4.0","I4","False","False","True","False","False","False","False","False"
"18890.0","2020.0","0.0","2020-06-07","145.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"28387.0","2017.0","3.0","2020-07-18","14234.0","BMW","X1","xDrive28i AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"24443.0","2015.0","5.0","2020-08-27","91888.0","Jeep","Wrangler Unlimited","Sport 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"5499.0","2012.0","8.0","2020-09-09","154286.0","Ford","Escape","Limited AWD","SUV / Crossover","A","Flex Fuel Vehicle","AWD","3.0","6.0","V6 FLEX FUEL VEHICLE","True","False","False","False","False","False","False","False"
"5750.0","2011.0","9.0","2020-09-02","130290.0","Chrysler","Town & Country","Touring FWD","Minivan","A","Flex Fuel Vehicle","FWD","3.6","6.0","V6 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"4999.0","2010.0","10.0","2020-09-04","160253.0","Nissan","Xterra","Off Road","SUV / Crossover","A","Gasoline","4WD","4.0","6.0","V6","False","False","False","False","False","False","False","False"
"9499.0","2011.0","9.0","2020-09-01","146398.0","Ford","Explorer","XLT 4WD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"6999.0","2008.0","12.0","2020-07-19","172289.0","Toyota","4Runner","Sport V6 4WD","SUV / Crossover","A","Gasoline","4WD","4.0","6.0","V6","False","False","False","False","False","False","False","False"
"25359.0","2018.0","2.0","2020-08-23","33041.0","Ford","Explorer","AWD","SUV / Crossover","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"51439.0","2020.0","0.0","2020-08-19","9155.0","Chevrolet","Tahoe","LT 4WD","SUV / Crossover","A","Gasoline","4WD","5.3","8.0","V8","True","False","False","False","False","False","False","False"
"34521.0","2018.0","2.0","2020-09-06","23032.0","Chevrolet","Silverado 1500","LT Double Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.3","8.0","V8","False","False","False","False","False","False","False","False"
"12933.0","2012.0","8.0","2020-08-23","122608.0","BMW","5 Series","550i xDrive Sedan AWD","Sedan","A","Gasoline","AWD","4.4","8.0","V8","False","False","False","False","False","False","False","False"
"16439.0","2019.0","1.0","2020-06-25","4191.0","Chevrolet","Cruze","LT Sedan FWD","Sedan","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"14949.0","2016.0","4.0","2020-09-01","65046.0","Hyundai","Sonata","Limited FWD","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"46359.0","2020.0","0.0","2020-08-29","43355.0","Chevrolet","Tahoe","LT 4WD","SUV / Crossover","A","Gasoline","4WD","5.3","8.0","V8","True","False","False","False","False","False","False","False"
"20596.0","2015.0","5.0","2020-07-29","69193.0","Mercedes-Benz","M-Class","ML 250 BlueTEC 4MATIC","SUV / Crossover","A","Diesel","AWD","2.1","4.0","I4 DIESEL","False","False","False","False","False","False","False","False"
"23439.0","2014.0","6.0","2020-09-02","98539.0","RAM","1500","Sport Quad Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"18950.0","2020.0","0.0","2020-08-06","160.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"5999.0","2014.0","6.0","2020-09-04","116408.0","Chevrolet","Cruze","1LT Sedan FWD","Sedan","A","Gasoline","FWD","1.4","4.0","I4","False","False","False","False","False","False","False","False"
"45661.0","2019.0","1.0","2020-08-13","20028.0","RAM","1500","Laramie Crew Cab 4WD","Pickup Truck","A","Gasoline","4WD","5.7","8.0","V8","False","False","False","False","False","False","False","False"
"18950.0","2020.0","0.0","2020-06-17","10.0","Kia","Soul","S FWD","SUV / Crossover","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"20327.0","2020.0","0.0","2020-07-30","18175.0","Kia","Sportage","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","True","False","False","False","False","False","False","False"
"7993.0","2013.0","7.0","2020-08-26","147238.0","Ford","Taurus","SEL AWD","Sedan","A","Gasoline","AWD","3.5","6.0","V6","False","False","True","False","False","False","False","False"
"4499.0","2009.0","11.0","2020-09-06","160258.0","Honda","Odyssey","LX FWD","Minivan","A","Gasoline","FWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"8250.0","2011.0","9.0","2020-09-01","169476.0","Honda","Pilot","EX-L 4WD","SUV / Crossover","A","Gasoline","4WD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"5250.0","2013.0","7.0","2020-08-19","114349.0","Chevrolet","Impala","LT Fleet FWD","Sedan","A","Flex Fuel Vehicle","FWD","3.6","6.0","V6 FLEX FUEL VEHICLE","True","False","True","False","False","False","False","False"
"23272.0","2017.0","3.0","2020-08-20","53920.0","Kia","Cadenza","Limited","Sedan","A","Gasoline","FWD","3.3","6.0","V6","False","False","False","False","False","False","False","False"
"8223.0","2013.0","7.0","2020-08-28","98500.0","Hyundai","Elantra GT","FWD","Hatchback","A","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"7750.0","2013.0","7.0","2020-07-08","89319.0","Volkswagen","Tiguan","S 4Motion","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"32443.0","2018.0","2.0","2020-08-25","31222.0","Jeep","Grand Cherokee","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","3.0","6.0","V6","False","False","False","False","False","False","False","False"
"23372.0","2018.0","2.0","2020-09-08","16277.0","Chevrolet","Equinox","1.5T Premier FWD","SUV / Crossover","A","Gasoline","FWD","1.5","4.0","I4","False","False","False","False","False","False","False","False"
"10333.0","2008.0","12.0","2020-09-02","159515.0","GMC","Sierra 1500","SLE2 Ext. Cab 4WD","Pickup Truck","A","Flex Fuel Vehicle","4WD","5.3","8.0","V8 FLEX FUEL VEHICLE","False","False","False","False","False","False","False","False"
"20268.0","2018.0","2.0","2020-09-05","31435.0","Mitsubishi","Eclipse Cross","SEL AWD","SUV / Crossover","CVT","Gasoline","AWD","1.5","4.0","I4","False","False","False","False","False","False","False","False"
"15620.0","2016.0","4.0","2020-08-27","45412.0","Honda","HR-V","LX AWD","SUV / Crossover","CVT","Gasoline","AWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"1850.0","2002.0","18.0","2020-08-07","78999.0","Mercury","Grand Marquis","GS","Sedan","A","Gasoline","RWD","4.6","8.0","V8","False","False","True","False","False","False","False","False"
"13499.0","2012.0","8.0","2020-07-12","27374.0","Toyota","RAV4","Limited 4WD","SUV / Crossover","A","Gasoline","4WD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"6750.0","2015.0","5.0","2020-08-29","88763.0","Ford","Focus","SE","Sedan","A","Flex Fuel Vehicle","FWD","2.0","4.0","I4 FLEX FUEL VEHICLE","True","False","True","False","False","False","False","False"
"6250.0","2011.0","9.0","2020-09-01","88336.0","Hyundai","Sonata","GLS FWD","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"31950.0","2016.0","4.0","2020-07-30","3051.0","Ford","Mustang","GT Coupe RWD","Coupe","A","Gasoline","RWD","5.0","8.0","V8","False","False","False","False","False","False","False","False"
"15264.0","2014.0","6.0","2020-08-14","58066.0","Ford","Mustang","V6 Coupe RWD","Coupe","A","Gasoline","RWD","3.7","6.0","V6","False","False","False","False","False","False","False","False"
"5550.0","2008.0","12.0","2020-09-02","146616.0","Toyota","Sienna","XLE AWD","Minivan","A","Gasoline","AWD","3.5","6.0","V6","False","False","False","False","False","False","False","False"
"10333.0","2014.0","6.0","2020-08-28","99780.0","Subaru","Legacy","2.5i Sport","Sedan","CVT","Gasoline","AWD","2.5","4.0","H4","False","False","True","False","False","False","False","False"
"26959.0","2019.0","1.0","2020-09-01","42861.0","Cadillac","XTS","Luxury FWD","Sedan","A","Gasoline","FWD","3.6","6.0","V6","True","False","False","False","False","False","False","False"
"33343.0","2019.0","1.0","2020-08-16","25604.0","Acura","RDX","SH-AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"5499.0","2008.0","12.0","2020-08-21","126956.0","Honda","Civic Coupe","Si","Coupe","M","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"34639.0","2018.0","2.0","2020-09-01","15254.0","Chevrolet","Traverse","LT Leather AWD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"20993.0","2018.0","2.0","2020-08-28","16801.0","Mazda","CX-5","Sport AWD","SUV / Crossover","A","Gasoline","AWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"27659.0","2018.0","2.0","2020-09-05","37830.0","Chevrolet","Traverse","LT Cloth AWD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","True","False","False","False","False","False"
"26993.0","2017.0","3.0","2020-09-01","32812.0","Dodge","Charger","SXT AWD","Sedan","A","Gasoline","AWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"27564.0","2013.0","7.0","2020-08-20","79393.0","Jeep","Wrangler Unlimited","Sahara 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"2750.0","2008.0","12.0","2020-08-08","163699.0","Subaru","Forester","2.5 X Premium","SUV / Crossover","A","Gasoline","AWD","2.5","4.0","H4","False","False","False","False","False","False","False","False"
"36751.0","2017.0","3.0","2020-08-15","2969.0","Ford","Mustang","GT Premium Coupe RWD","Coupe","M","Gasoline","RWD","5.0","8.0","V8","False","False","False","False","False","False","False","False"
"13182.0","2017.0","3.0","2020-08-12","25268.0","Kia","Soul","Base","Wagon","A","Gasoline","FWD","1.6","4.0","I4","True","False","False","False","False","False","False","False"
"4999.0","2008.0","12.0","2020-08-20","117944.0","Jeep","Commander","Sport 4WD","SUV / Crossover","A","Gasoline","4WD","3.7","6.0","V6","True","False","False","False","False","False","False","False"
"6999.0","2010.0","10.0","2020-07-02","152351.0","Acura","MDX","SH-AWD","SUV / Crossover","A","Gasoline","AWD","3.7","6.0","V6","False","False","True","False","False","False","False","False"
"10499.0","2015.0","5.0","2020-09-08","105992.0","Chevrolet","Impala","1LT FWD","Sedan","A","Gasoline","FWD","2.5","4.0","I4","False","False","False","False","False","False","False","False"
"12499.0","2010.0","10.0","2020-08-28","102888.0","Jeep","Wrangler","Sport","SUV / Crossover","M","Gasoline","4WD","3.8","6.0","V6","False","False","True","False","False","False","False","False"
"19185.0","2020.0","0.0","2020-05-31","18.0","Kia","Forte","LXS FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"28039.0","2020.0","0.0","2020-07-04","16.0","Jeep","Compass","High Altitude 4WD","SUV / Crossover","A","Gasoline","4WD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"13973.0","2016.0","4.0","2020-08-25","77533.0","Nissan","Rogue","S AWD","SUV / Crossover","CVT","Gasoline","AWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"18995.0","2019.0","0.0","2019-03-20","32.0","Kia","Sportage","LX AWD","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"27264.0","2019.0","1.0","2020-07-19","20990.0","Chevrolet","Camaro","1LT Convertible RWD","Convertible","A","Gasoline","RWD","3.6","6.0","V6","True","False","False","False","False","False","False","False"
"15499.0","2014.0","6.0","2020-07-26","47315.0","Honda","CR-V","EX-L AWD with Navigation","SUV / Crossover","A","Gasoline","AWD","2.4","4.0","I4","False","False","True","False","False","False","False","False"
"63993.0","2020.0","0.0","2020-09-04","2816.0","Dodge","Challenger","SRT Hellcat Widebody RWD","Coupe","A","Gasoline","RWD","6.2","8.0","V8","False","False","False","False","False","False","False","False"
"9999.0","2013.0","7.0","2020-09-03","121749.0","Ford","Focus","ST","Hatchback","M","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"30335.0","2018.0","2.0","2020-08-19","44736.0","Jeep","Wrangler Unlimited","JK Willys Wheeler W 4WD","SUV / Crossover","M","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"24572.0","2017.0","3.0","2020-08-18","20764.0","Chevrolet","Traverse","1LT FWD","SUV / Crossover","A","Gasoline","FWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"12941.0","2014.0","6.0","2020-08-23","53356.0","Buick","Regal","Sedan FWD","Sedan","A","Gasoline","FWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"8999.0","2006.0","14.0","2020-08-26","94985.0","Mercedes-Benz","CLS-Class","CLS 500 4dr Sedan","Sedan","A","Gasoline","RWD","5.0","8.0","V8","False","False","False","False","False","False","False","False"
"12426.0","2014.0","6.0","2020-09-01","49821.0","Kia","Optima","EX","Sedan","A","Gasoline","FWD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
"9959.0","2015.0","5.0","2020-09-01","97678.0","Toyota","Corolla","LE","Sedan","CVT","Gasoline","FWD","1.8","4.0","I4","False","False","False","False","False","False","False","False"
"4250.0","2009.0","11.0","2020-08-05","164849.0","Toyota","Camry","","Sedan","A","Gasoline","","2.4","4.0","I4","False","False","False","False","False","False","True","False"
"21733.0","2016.0","4.0","2020-08-21","62783.0","Jeep","Grand Cherokee","Laredo 4WD","SUV / Crossover","A","Gasoline","4WD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"6750.0","2009.0","11.0","2020-07-21","121055.0","Toyota","RAV4","Base 4WD","SUV / Crossover","A","Gasoline","4WD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"24993.0","2018.0","2.0","2020-08-19","15928.0","Lincoln","MKC","Premiere AWD","SUV / Crossover","A","Gasoline","AWD","2.0","4.0","I4","False","False","False","False","False","False","False","False"
"9499.0","2015.0","5.0","2020-07-11","79916.0","Nissan","Rogue Select","S AWD","SUV / Crossover","A","Gasoline","AWD","2.5","4.0","I4","False","False","True","False","False","False","False","False"
"7250.0","2011.0","9.0","2020-07-28","90610.0","Ford","Escape","Limited AWD","SUV / Crossover","A","Flex Fuel Vehicle","AWD","3.0","6.0","V6 FLEX FUEL VEHICLE","False","False","True","False","False","False","False","False"
"18492.0","2015.0","5.0","2020-08-10","77458.0","BMW","4 Series","428xi xDrive Gran Coupe AWD","Sedan","A","Gasoline","AWD","2.0","4.0","I4","False","False","True","False","False","False","False","False"
"11923.0","2015.0","5.0","2020-07-12","87193.0","Subaru","Legacy","2.5i Premium","Sedan","CVT","Gasoline","AWD","2.5","4.0","H4","False","False","True","False","False","False","False","False"
"28583.0","2020.0","0.0","2020-02-21","19.0","Chrysler","Pacifica","Touring FWD","Minivan","A","Gasoline","FWD","3.6","6.0","V6","False","False","False","False","False","False","False","False"
"4999.0","2007.0","13.0","2020-08-08","172224.0","Toyota","RAV4","Base AWD","SUV / Crossover","A","Gasoline","4WD","2.4","4.0","I4","False","False","False","False","False","False","False","False"
